2337,Federal Armed Forces
2338,Federal Armored Service
2339,Federal Aviation Administration
2340,Federal Express
2341,Feniks Airline
2342,Feria Aviacion
2343,Fika Salaama Airlines
2344,Finalair Congo
2345,Financial Airxpress
2346,Fine Airlines
2347,Finist'air
2348,Finnair
2349,Finncomm Airlines
2350,Finnish Air Force
2351,Firefly
2352,First Air
2353,First Air Transport
2354,First Cambodia Airlines
2355,First Choice Airways
2356,First City Air
2357,First Flying Squadron
2358,First Line Air
2359,First Sabre
2360,Fischer Air
2361,Fischer Air Polska
2362,Flagship Express Services
2363,Flair Airlines
2364,Flamenco Airways
2365,Flamingo Air
2366,Flamingo Air-Line
2367,Flash Airlines
2368,Fleet Requirements Air Direction Unit
2369,Fleetair
2370,Flexair
2371,Flexflight
2372,Flight Alaska
2373,Flight Calibration Service
2374,Flight Centre Victoria
2375,Flight Corporation
2376,Flight Dispatch Services
2377,Flight Express
2378,Flight Inspection Center of the General Administration of Civil Aviation in China
2379,Flight Inspections and Systems
2380,Flight International
2381,Flight Line
2382,Flight Ops International
2383,Flight Options
2384,Flight Precision Limited
2385,Flight Safety Limited
2386,Flight Support Sweden
2387,Flight Trac
2388,Flight Training Europe
2389,Flight West Airlines
2390,Flight-Ops International
2391,Flightcraft
2392,Flightexec
2393,Flightline
2394,Flightpass Limited
2395,Flightstar Corporation
2396,Flightworks
2397,Flint Aviation Services
2398,Florida Air
2399,Florida Coastal Airlines
2400,Florida Department of Agriculture
2401,Florida Jet Service
2402,Florida West International Airways
2403,Flugdienst Fehlhaber
2404,Flugschule Basel
2405,Flugschule Eichenberger
2406,Flugwerkzeuge Aviation Software
2407,Fly Air
2408,Fly CI Limited
2409,Fly Europa Limited
2410,Fly Excellent
2411,Fly International Airways
2412,Fly Line
2413,Fly Me Sweden
2414,Fly Wex
2415,AirAsia X
2416,FlyLal
2417,FlyNordic
2418,Flybaboo
2419,Flybe
2420,Flycolumbia
2421,Flycom
2422,Flygaktiebolaget Gota Vingar
2423,Flyglobespan
2424,Flygprestanda
2425,Flygtransporter I Nykoping
2426,Flyguppdraget Backamo
2427,Flyhy Cargo Airlines
2428,Flying Carpet Company
2429,Flying Service
2430,Flying-Research Aerogeophysical Center
2431,Flylink Express
2432,Flyteam Aviation
2433,Focus Air
2434,Fokker
2435,Fonnafly
2436,Ford Motor Company
2437,Formosa Airlines
2438,Formula One Management
2439,Forth and Clyde Helicopter Services
2440,Fortunair Canada
2441,Forward Air International Airlines
2442,Foster Aviation
2443,Foster Yeoman
2444,Fotografia F3
2445,Four Island Air
2446,Four Star Aviation / Four Star Cargo
2447,Four Winds Aviation
2448,Foxair
2449,France Douanes
2450,Free Bird Airlines
2451,Freedom Air
2452,Freedom Air
2453,Freedom Air Services
2454,Freedom Airlines
2455,Freedom Airways
2456,Freeway Air
2457,Freight Runners Express
2458,Force Aerienne Francaise
2459,Aviation Legere De L'Armee De Terre
2460,France Marine Nationale
2461,Fresh Air
2462,Freshaer
2463,Friendship Air Alaska
2464,Friendship Airlines
2465,Froggy Corporate Aviation
2466,Frontier Airlines
2467,Frontier Commuter
2468,Frontier Flying Service
2469,Frontier Guard
2470,Fujairah Aviation Centre
2471,Fujian Airlines
2472,Full Express
2473,Fumigacion Aerea Andaluza
2474,Fun Flying Thai Air Service
2475,Fundació Rego
2476,Funtshi Aviation Service
2477,Futura Gael
2478,Futura International Airways
2479,G & L Aviation
2480,G5 Executive
2481,GAK/Mitchell Aero
2482,GATSA
2483,GB Airlink
2484,GB Airways
2485,GCS Air Service
2486,GEC Marconi Avionics
2487,GECAS
2488,GENSA
2489,GETRA
2490,GFW Aviation
2491,GH Stansted Limited
2492,GM Helicopters
2493,GP Express Airlines
2494,GPM Aeroservicio
2495,GR-Avia
2496,GST Aero Aircompany
2497,GTA Air
2498,Ga-Ma Helicoptere
2499,Gabon Express
2500,Gabon-Air-Transport
2501,Gacela Air Cargo
2502,Gail Force Express
2503,Gain Jet Aviation
2504,Galair International
2505,Galaircervis
2506,Galaxy Air
2507,Galaxy Airlines
2508,Galena Air Service
2509,Galileo International
2510,Gama Aviation
2511,Gambia International Airlines
2512,Gambia New Millennium Air
2513,Gamisa Aviacion
2514,Gandalf Airlines
2515,Gander Aviation
2516,Garden State Airlines
2517,Garrison Aviation
2518,Garuda Indonesia
2519,Gatari Hutama Air Services
2520,Gauteng Air Cargo
2521,Gavina
2522,Gazpromavia
2523,Geesair
2524,Gemini Air Cargo
2525,Gendall Air
2526,Gendarmerie Belge
2527,Gendarmie Nationale
2528,General Aerospace
2529,General Airways
2530,General Aviation
2531,General Aviation Flying Services
2532,General Aviation Terminal
2533,General Motors
2534,Genex
2535,Geographic Air Surveys
2536,Georgian Airways
2537,Georgian Aviation Federation
2538,Georgian Cargo Airlines Africa
2539,Georgian National Airlines
2540,DLR
2541,German Air Force
2542,German Army
2543,German Navy
2544,German Sky Airlines
2545,Germania
2546,Germanwings
2547,Gerry's Dnata
2548,Gesekkschaft Fur Flugzieldarstellung
2549,Gestair
2550,Gestar
2551,Gestion Aerea Ajecutiva
2552,Ghadames Air Transport
2553,Ghana Airways
2554,Ghana International Airlines
2555,Gibson Aviation
2556,Global Air Charter
2557,Global Air Operations
2558,Global Air Services Nigeria
2559,Global Aircargo
2560,Global Airways
2561,Global Aviation Operations
2562,Global Aviation and Services Group
2563,Global Georgian Airways
2564,Global Jet Austria
2565,Global Jet Corporation
2566,Global Jet Luxembourg
2567,Global Sky Aircharter
2568,Global Supply Systems
2569,Global System
2570,Global Weather Dynamics
2571,Global Wings
2572,Globe Jet
2573,Go Air
2574,Go One Airways
2575,GoJet Airlines
2576,Gobierno De Guinea Ecuatorial
2577,Gof-Air
2578,Gofir
2579,Gol Transportes Aéreos
2580,Gold Belt Air Transport
2581,GoldAir
2582,Goldeck-Flug
2583,Golden Air
2584,Golden Airlines
2585,Golden Pacific Airlines
2586,Golden Rule Airlines
2587,Golden Star Air Cargo
2588,Goldfields Air Services
2589,Golfe Air Quebec
2590,Goliaf Air
2591,Gomel Airlines
2592,Goodridge (UK) Limited
2593,Gorkha Airlines
2594,Gorlitsa Airlines
2595,Government Flying Service
2596,Government of Zambia Communications Flight
2597,Grampian Flight Centre
2598,Granada Aviacion
2599,Grand Aire Express
2600,Grand Airways
2601,Grand Canyon Airlines
2602,Grant Aviation
2603,Grantex Aviation
2604,Great American Airways
2605,Great Lakes Airlines
2606,Great Lakes Airways (Uganda)
2607,Great Plains Airlines
2608,Great Wall Airlines
2609,Great Western Air
2610,Hellenic Air Force
2611,Greek Navy
2612,Griffin Aviation
2613,Grixona
2614,Grizodubova Air Company
2615,Grossmann Air Service
2616,Grossmann Jet Service
2617,Ground Handling Service de Mexico
2618,Grup Air-Med
2619,Grupo De Aviacion Ejecutiva
2620,Grupo TACA
2621,Grupo Vuelos Mediterraneo
2622,Grupoaereo Monterrey
2623,Guard Systems
2624,Guine Bissaur Airlines
2625,Guinea Airways
2626,Guinea Cargo
2627,Guinee Airlines
2628,Guinea Ecuatorial Airlines
2629,Guinee Paramount Airlines
2630,Guizhou Airlines
2631,Guja
2632,Gujarat Airways
2633,Gulf & Caribbean Cargo / Contract Air Cargo
2634,Gulf African Airlines - Gambia
2635,Gulf Air
2636,Gulf Air Bahrain
2637,Gulf Air Inc
2638,Gulf Central Airlines
2639,Gulf Flite Center
2640,Gulf Pearl Air Lines
2641,Gulfstream Aerospace
2642,Gulfstream Airlines
2643,Gulfstream International Airlines
2644,Gull Air
2645,Gum Air
2646,Guneydogu Havacilik Isletmesi
2647,Guyana Airways 2000
2648,Gwyn Aviation
2649,HC Airlines
2650,HPM Investments
2651,HT Helikoptertransport
2652,HTA Helicopteros
2653,Hadison Aviation
2654,Hageland Aviation Services
2655,Hagondale Limited
2656,Hahn Air
2657,Hainan Airlines
2658,Hainan Phoenix Information Systems
2659,Haiti Air Freight
2660,Haiti Ambassador Airlines
2661,Haiti International Air
2662,Haiti International Airline
2663,Haiti National Airlines (HANA)
2664,Haiti North Airline
2665,Haiti Trans Air
2666,Haitian Aviation Line
2667,Hajvairy Airlines
2668,Hak Air
2669,Hala Air
2670,Halcyon Air/Bissau Airways
2671,Hamburg International
2672,Hamlin Jet
2673,Hamra Air
2674,Hand D Aviation
2675,Hangar 8
2676,Hangard Aviation
2677,Hansung Airlines
2678,TUIfly
2679,Hapagfly
2680,Harbor Airlines
2681,Harmony Airways
2682,Haughey Air
2683,Haverfordwest Air Charter Services
2684,Havilah Air Services
2685,Hawaiian Airlines
2686,Hawaiian Pacific Airlines
2687,Hawk Air
2688,Hawk De Mexico
2689,Hawkair
2690,Hawkaire
2691,Hazelton Airlines
2692,Heavylift Cargo Airlines
2693,Heavylift International
2694,Helcopteros De Cataluna
2695,Helenair (Barbados)
2696,Helenair Corporation
2697,Helenia Helicopter Service
2698,Heli Air Services
2699,Heli Ambulance Team
2700,Heli Bernina
2701,Heli France
2702,Heli Hungary
2703,Heli Medwest De Mexico
2704,Heli Securite
2705,Heli Trip
2706,Heli Union Heli Prestations
2707,Heli-Air-Monaco
2708,Heli-Holland
2709,Heli-Iberica
2710,Heli-Iberica Fotogrametria
2711,Heli-Inter Guyane
2712,Heli-Link
2713,Heliamerica De Mexico
2714,Heliavia-Transporte Aereo
2715,Heliaviation Limited
2716,Helibravo Aviacao
2717,Helicap
2718,Helicentre Coventry
2719,Helicol
2720,Helicopter
2721,Helicopter & Aviation Services
2722,Helicopter Training & Hire
2723,Helicopteros Aero Personal
2724,Helicopteros Agroforestal
2725,Helicopteros Internacionales
2726,Helicopteros Y Vehiculos Nacionales Aereos
2727,Helicsa
2728,Helijet
2729,Helikopterdrift
2730,Helikopterservice Euro Air
2731,Heliocean
2732,Helios Airways
2733,Helipistas
2734,Heliportugal
2735,Heliservicio Campeche
2736,Helisul
2737,Heliswiss
2738,Helitafe
2739,Helitalia
2740,Helitaxi Ofavi
2741,Helitrans
2742,Helitrans Air Service
2743,Heliworks
2744,Hellas Jet
2745,Hello
2746,Helog
2747,Helvetic Airways
2748,Hemus Air
2749,Henebury Aviation
2750,Heritiage Flight (Valley Air Services)
2751,Herman's Markair Express
2752,Herritage Aviation Developments
2753,Hewa Bora Airways
2754,Hex'Air
2755,Hi-Jet Helicopter Services
2756,Hi Fly
2757,High-Line Airways
2758,Highland Airways
2759,Hispaniola Airways
2760,Hogan Air
2761,Hokkaido Air System
2762,Hokkaido International Airlines
2763,Hokuriki-Koukuu Company
2764,Hola Airlines
2765,Holding International Group
2766,Holiday Airlines
2767,Holstenair Lubeck
2768,Homac Aviation
2769,Honduras Airlines
2770,Hong Kong Airlines
2771,Hong Kong Express Airways
2772,Honiara Cargo Express
2773,Hop-A-Jet
2774,Hope Air
2775,Horizon Air
2776,Horizon Air Service
2777,Horizon Air for Transport and Training
2778,Horizon Air-Taxi
2779,Horizon Airlines
2780,Horizon Plus
2781,Horizons Unlimited
2782,Horizontes Aereos
2783,Hoteles Dinamicos
2784,Houston Helicopters
2785,Houston Jet Services
2786,Hozu-Avia
2787,Hub Airlines
2788,Huessler Air Service
2789,Hughes Aircraft Company
2790,Hummingbird Helicopter Service
2791,Hunair Hungarian Airlines
2792,Hungarian Air Force
2793,Hyack Air
2794,Hydro Air Flight Operations
2795,Hydro-Québec
2796,Héli Sécurité Helicopter Airlines
2797,International Air Carrier Association
2798,IBC Airways
2799,IBL Aviation
2800,IBM Euroflight Operations
2801,ICAO
2802,ICAR Airlines
2803,ICC Canada
2804,IDG Technology Air
2805,IFL Group
2806,II Lione Alato Arl
2807,IJM International Jet Management
2808,IKI International Airlines
2809,IKON FTO
2810,IMP Aviation Services
2811,IMP Group Aviation Services
2812,INFINI Travel Information
2813,IPEC Aviation
2814,IPM Europe
2815,IRS Airlines
2816,ISD Avia
2817,ITA Software
2818,IVV Femida
2819,Iberia Airlines
2820,Ibertour Servicios Aereos
2821,Ibertrans Aerea
2822,Iberworld
2823,Ibex Airlines
2824,Ibicenca Air
2825,Ibk-Petra
2826,Icar Air
2827,Icare Franche Compte
2828,Icaro
2829,Icaro
2830,Icarus
2831,Icejet
2832,Icelandair
2833,Icelandic Coast Guard
2834,Ikaros DK
2835,Il Ciocco International Travel Service
2836,Il-Avia
2837,Ildefonso Redriguez
2838,Iliamna Air Taxi
2839,Ilpo Aruba Cargo
2840,Ilyich-Avia
2841,Imaer
2842,Imair Airlines
2843,Imperial Airways
2844,Imtrec Aviation
2845,Independence Air
2846,Independent Air Freighters
2847,IndiGo Airlines
2848,India International Airways
2849,Indian Air Force
2850,Indian Airlines
2851,Indicator Company
2852,Indigo
2853,Indonesia Air Transport
2854,Indonesia AirAsia
2855,Indonesian Airlines
2856,Industri Pesawat Terbang Nusantara
2857,Industrias Titan
2858,Infinit Air
2859,Inflite The Jet Centre
2860,Innotech Aviation
2861,Insel Air International
2862,Instituto Cartografico de Cataluna
2863,Intair
2864,Intal Avia
2865,Intavia Limited
2866,InteliJet Airways
2867,Intensive Air
2868,Inter Air
2869,Inter Express
2870,Inter Islands Airlines
2871,Inter RCA
2872,Inter Tropic Airlines
2873,Inter-Air
2874,Inter-Canadian
2875,Inter-Island Air
2876,Inter-Mountain Airways
2877,Inter-State Aviation
2878,Interair South Africa
2879,Interaire
2880,Interavia Airlines
2881,Interaviatrans
2882,Intercontinental de Aviaci
2883,Intercopters
2884,Interflight
2885,Interflight (Learjet)
2886,Interfly
2887,Interfreight Forwarding
2888,Interguide Air
2889,Interisland Airlines
2890,Interisland Airways Limited
2891,Interjet
2892,Interjet Helicopters
2893,Interlink Airlines
2894,International Air Cargo Corporation
2895,International Air Corporation
2896,International Air Service
2897,International Air Services
2898,International Business Air
2899,International Business Aircraft
2900,International Charter Services
2901,International Charter Xpress
2902,International Committee of the Red Cross
2903,International Company for Transport
2904,International Flight Training Academy
2905,International Jet Aviation Services
2906,International Jet Charter
2907,International SOS WIndhoek
2908,International Sabilisation Assistance Force
2909,International Security Assistance Force
2910,International Trans-Air
2911,Interport Corporation
2912,Intersky
2913,Intersky
2914,Interstate Airline
2915,Intervuelos
2916,Inversija
2917,Iona National Airways
2918,Iowa Airways
2919,Iran Air
2920,Iran Aseman Airlines
2921,Iranair Tours
2922,Naft Air Lines
2923,Iraqi Airways
2924,Irbis Air
2925,Irish Air Corps
2926,Irish Air Transport
2927,Irish Aviation Authority
2928,Irtysh Airlines
2929,Irving Oil
2930,Irving Oil Transport
2931,Island Air
2932,Island Air Charters
2933,Island Air Express
2934,Island Airlines
2935,Island Aviation
2936,Island Aviation Services
2937,Island Aviation and Travel
2938,Island Express
2939,Cargo Plus Aviation
2940,Island Helicopters
2941,Island Link
2942,Islandair Jersey
2943,Islands Nationair
2944,Icebird Airline
2945,Islas Airways
2946,Isle Grande Flying School
2947,Islena De Inversiones
2948,Isles of Scilly Skybus
2949,Israel Aircraft Industries
2950,Israeli Air Force
2951,Israir
2952,Istanbul Airlines
2953,Itali Airlines
2954,Italy First
2955,Itek Air
2956,Ivoire Aero Services
2957,Ivoire Airways
2958,Ivoire Jet Express
2959,Iwamoto Crane Co Ltd
2960,Ixair
2961,Izair
2962,Izhavia
2963,J C Bamford (Excavators)
2964,J P Hunt Air Carriers
2965,J-Air
2966,JAL Express
2967,JALways
2968,JDAviation
2969,JDP Lux
2970,JHM Cargo Expreso
2971,JM Family Aviation
2972,JMC Airlines
2973,JSC Transport Automated Information Systems
2974,JS Air
2975,JS Aviation
2976,Jackson Air Services
2977,Jade Cargo International
2978,Jamahiriya Airways
2979,Jambo Africa Airlines
2980,Jana-Arka
2981,Janair
2982,Japan Air Commuter
2983,Japan Aircraft Service
2984,Japan Airlines
2985,Japan Airlines Domestic
2986,Japan Asia Airways
2987,Japan Transocean Air
2988,Jat Airways
2989,Jatayu Airlines
2990,Jazeera Airways
2991,Jeju Air
2992,Jenney Beechcraft
2993,Jeppesen Data Plan
2994,Jeppesen UK
2995,Jet Air
2996,Jet Air Group
2997,Jet Airways
2998,Jet Airways
2999,Jet Aspen Air Lines
3000,Jet Aviation
3001,Jet Aviation Business Jets
3002,Jet Center Flight Training
3003,Jet Charter
3004,Jetclub
3005,Jet Connection
3006,Jet Courier Service
3007,Jet East International
3008,Jet Executive International Charter
3009,Jet Fighter Flights
3010,Jet Freighters
3011,Jet G&D Aviation
3012,Jet Line International
3013,Jet Link
3014,Jet Link Aviation
3015,Jet Norte
3016,Jet Rent
3017,Jet Service
3018,Jetstar Asia Airways
3019,Jet Stream
3020,Jet Trans Aviation
3021,Jet-2000
3022,Jet-Ops
3023,Jet2.com
3024,Jet4You
3025,JetAfrica Swaziland
3026,JetBlue Airways
3027,JetConnect
3028,JetMagic
3029,Jetairfly
3030,Jetall Holdings
3031,Jetalliance
3032,Jetclub
3033,Jetcorp
3034,Jetcraft Aviation
3035,Jetex Aviation
3036,Jetflite
3037,Jetfly Airlines
3038,Jetgo International
3039,Jetlink Express
3040,Jetlink Holland
3041,Jetnova de Aviacion Ejecutiva
3042,Jetpro
3043,Jetran Air
3044,Jetrider International
3045,Jets Ejecutivos
3046,Jets Personales
3047,Jets Y Servicios Ejecutivos
3048,JetsGo
3049,Jetstar Airways
3050,Jetstream Air
3051,Jetstream Executive Travel
3052,Jett Paqueteria
3053,Jett8 Airlines Cargo
3054,Jettime
3055,Jettrain Corporation
3056,Jetways of Iowa
3057,Jetx Airlines
3058,Jibair
3059,Jigsaw Project
3060,Jim Hankins Air Service
3061,Jim Ratliff Air Service
3062,Joanas Avialinijos
3063,Job Air
3064,Johnson Air
3065,Johnsons Air
3066,Johnston Airways
3067,Joint Military Commission
3068,Jomartaxi Aereo
3069,Jonsson
3070,Jordan Aviation
3071,Jordan International Air Cargo
3072,Jorvik
3073,Ju-Air
3074,Juanda Flying School
3075,Juba Cargo Services & Aviation Company
3076,Jubba Airways
3077,Jubilee Airways
3078,Juneyao Airlines
3079,Justair Scandinavia
3080,Justice Prisoner and Alien Transportation System
3081,K D Air Corporation
3082,K S Avia
3083,K-Mile Air
3084,KD Avia
3085,KLM Cityhopper
3086,KLM Helicopter
3087,KLM Royal Dutch Airlines
3088,Kabo Air
3089,Kahama Mining Corporation
3090,Kaiser Air
3091,Kalitta Air
3092,Kalitta Charters
3093,Kallat El Saker Air Company
3094,Kam Air
3095,Kampuchea Airlines
3096,Kanaf-Arkia Airlines
3097,Kanfey Ha'emek Aviation
3098,Kansas State University
3099,Karat
3100,Karibu Airways Company
3101,Karlog Air Charter
3102,Karthago Airlines
3103,Kartika Airlines
3104,Kata Transportation
3105,Katekavia
3106,Kato Airline
3107,Kavminvodyavia
3108,Kavouras Inc
3109,Kaz Agros Avia
3110,Kaz Air West
3111,Kazan Aviation Production Association
3112,Kazan Helicopters
3113,Kazavia
3114,Kazaviaspas
3115,Keenair Charter -
3116,Kelix Air
3117,Kelner Airways
3118,Kelowna Flightcraft Air Charter
3119,Kendell Airlines
3120,Kenmore Air
3121,Kenn Borek Air
3122,Kent Aviation
3123,Kenya Airways
3124,Kevis
3125,Key Airlines
3126,Key Lime Air
3127,Keystone Aerial Surveys
3128,Keystone Air Services
3129,Khalifa Airways
3130,Kharkov Aircraft Manufacturing Company
3131,Khazar
3132,Khoezestan Photros Air Lines
3133,Khoriv-Avia
3134,Khors Aircompany
3135,Khyber Afghan Airlines
3136,Kiev Aviation Plant
3137,King Aviation
3138,Kingfisher Air Services
3139,Kingfisher Airlines
3140,Knighthawk Air Express
3141,Kingston Air Services
3142,Kinnarps
3143,Kinshasa Airways
3144,Kirov Air Enterprise
3145,Kish Air
3146,Kitty Hawk Aircargo
3147,Kitty Hawk Airways
3148,Kiwi International Air Lines
3149,Knight Air
3150,Knighthawk Express
3151,Knights Airlines
3152,Koanda Avacion
3153,Koda International
3154,Kogalymavia Air Company
3155,Kom Activity
3156,Komiaviatrans State Air Enterprise
3157,Komiinteravia
3158,Komsomolsk-on-Amur Air Enterprise
3159,Koob-Corp - 96 KFT
3160,Korean Air
3161,Kosmas Air
3162,Kosmos
3163,Kosova Airlines
3164,Kovar Air
3165,Krasnojarsky Airlines
3166,Kremenchuk Flight College
3167,Krimaviamontag
3168,Kroonk Air Agency
3169,Krylo Airlines
3170,Krym
3171,Krystel Air Charter
3172,Kuban Airlines
3173,Kunpeng Airlines
3174,Kurzemes Avio
3175,Kustbevakningen
3176,Kuwait Airways
3177,Kuzu Airlines Cargo
3178,Kvadro Aero
3179,Kwena Air
3180,Kyrgyz Airlines
3181,Kyrgyz Trans Avia
3182,Kyrgyzstan
3183,Kyrgyzstan Airlines
3184,Kyrgyzstan Department of Aviation
3185,Kyrgz General Aviation
3186,Kibris T
3187,L A Helicopter
3188,L J Aviation
3189,L R Airlines
3190,L&L Flygbildteknik
3191,L'Express
3192,L-3 Communications Flight Internation Aviation
3193,L.A.B. Flying Service
3194,LACSA
3195,LADE - Lineas Aereas Del Estado
3196,LAI - Linea Aerea IAACA
3197,LAN Airlines
3198,LAN Argentina
3199,LAN Cargo
3200,LAN Dominica
3201,LAN Express
3202,LAN Peru
3203,LANSA
3204,LAP Colombia - Lineas Aereas Petroleras
3205,LASTP
3206,LC Busre
3207,LOT Polish Airlines
3208,LTE International Airways
3209,LTU Austria
3210,LTU International
3211,LTV Jet Fleet Corporation
3212,LUKoil-Avia
3213,La Ronge Aviation Services
3214,La Valenciana Taxi Aereo
3215,Labcorp
3216,Labrador Airways
3217,Lagun Air
3218,Lake Havasu Air Service
3219,Lakeland Aviation
3220,Laker Airways
3221,Laker Airways (Bahamas)
3222,Lamra
3223,Lanaes Aereas Trans Costa Rica
3224,Landsflug
3225,Langtry Flying Group
3226,Lankair
3227,Lanza Air
3228,Lanzarote Aerocargo
3229,Lao Air Company
3230,Lao Airlines
3231,Lao Capricorn Air
3232,Laoag International Airlines
3233,Laredo Air
3234,LatCharter
3235,Latvian Air Force
3236,Lauda Air
3237,Lauda Air Italy
3238,Laughlin Express
3239,Laus
3240,Lawrence Aviation
3241,Layang-Layang Aerospace
3242,Lease-a-Plane International
3243,Lebanese Air Transport
3244,Lebanese Air Transport (Charter)
3245,Lebanon Airport Development Corporation
3246,Leconte Airlines
3247,Leeward Islands Air Transport
3248,Legend Airlines
3249,Leisure Air
3250,Lentini Aviation
3251,Leo-Air
3252,Leonsa De Aviacion
3253,Libyan Airlines
3254,Libyan Arab Airlines
3255,Libyan Arab Air Cargo
3256,Lid Air
3257,Lignes Aeriennes Congolaises
3258,Lignes Aeriennes Du Tchad
3259,Lignes Mauritaniennes Air Express
3260,Lignes Nationales Aeriennes - Linacongo
3261,Lincoln Air National Guard
3262,Lincoln Airlines
3263,Lindsay Aviation
3264,Linea Aerea Costa Norte
3265,Linea Aerea Mexicana de Carga
3266,Linea Aerea SAPSA
3267,Linea Aerea de Fumig Aguas Negras
3268,Linea Aerea de Servicio Ejecutivo Regional
3269,Linea De Aeroservicios
3270,Linea Turistica Aerotuy
3271,Lineas Aereas Alaire S.L.
3272,Lineas Aereas Azteca
3273,Lineas Aereas Canedo LAC
3274,Lineas Aereas Comerciales
3275,Lineas Aereas Ejectuivas De Durango
3276,Lineas Aereas Eldorado
3277,Lineas Aereas Federales
3278,Lineas Aereas Monarca
3279,Lineas Aereas San Jose
3280,Lineas Aereas del Humaya
3281,Linex
3282,Linhas Aereas Santomenses
3283,Linhas A
3284,Link Airways of Australia
3285,Lion Air Services
3286,Lion Mentari Airlines
3287,Lions-Air
3288,Lithuanian Air Force
3289,Little Red Air Service
3290,Livingston
3291,Lloyd Aereo Boliviano
3292,Lnair Air Services
3293,Lockheed Air Terminal
3294,Lockeed Aircraft Corporation
3295,Lockheed DUATS
3296,Lockheed Martin Aeronautics
3297,Lockheed Martin Aeronautics Company
3298,Logan Air
3299,Lom Praha Flying School
3300,Lomas Helicopters
3301,London City Airport Jet Centre
3302,London Executive Aviation
3303,London Flight Centre (Stansted)
3304,London Helicopter Centres
3305,Lone Star Airlines
3306,Long Island Airlines
3307,Longtail Aviation
3308,Lorraine Aviation
3309,Los Cedros Aviacion
3310,Lotus Air
3311,Luchtvaartmaatschappij Twente
3312,Lucky Air
3313,Luft Carago
3314,Luftfahrt-Vermietungs-Dienst
3315,Luftfahrtgesellschaft Walter
3316,Lufthansa
3317,Lufthansa Cargo
3318,Lufthansa CityLine
3319,Lufthansa Systems
3320,Lufthansa Technik
3321,Lufttaxi Fluggesellschaft
3322,Lufttransport
3323,Luhansk
3324,Lund University School of Aviation
3325,Luxair
3326,Luxaviation
3327,Luxembourg Air Rescue
3328,Luxflight Executive
3329,Luxor Air
3330,Luzair
3331,Lviv Airlines
3332,Lydd Air
3333,Lynch Flying Service
3334,Lynden Air Cargo
3335,Lynx Air International
3336,Lynx Aviation
3337,L
3338,L
3339,M & N Aviation
3340,MAC Fotografica
3341,MANAG'AIR
3342,MAP-Management and Planung
3343,MAS Airways
3344,MasAir
3345,MAT Macedonian Airlines
3346,MCC Aviation
3347,MG Aviacion
3348,MIA Airlines
3349,MIAT Mongolian Airlines
3350,MIT Airlines
3351,MK Airline
3352,MNG Airlines
3353,MSR Flug-Charter
3354,MTC Aviacion
3355,Mac Aviation
3356,Mac Dan Aviation Corporation
3357,MacKnight Airlines
3358,Macair Airlines
3359,Macedonian Airlines
3360,Madina Air
3361,Maersk
3362,Magic Blue Airlines
3363,Magna Air
3364,Mahalo Air
3365,Mahan Air
3366,Mahfooz Aviation
3367,Maine Aviation
3368,Majestic Airlines
3369,Mak Air
3370,Malagasy Airlines
3371,Malawi Express
3372,Malaya Aviatsia Dona
3373,Malaysia Airlines
3374,Mali Air
3375,Mali Air Express
3376,Mali Airways
3377,Malila Airlift
3378,Mall Airways
3379,Malmo Aviation
3380,Malmoe Air Taxi
3381,Malmö Aviation
3382,Malta Air Charter
3383,Malta Wings
3384,Malév
3385,Manaf International Airways
3386,Mandala Airlines
3387,Mandarin Airlines
3388,Mango
3389,Manhattan Air
3390,Manitoulin Air Services
3391,Mann Air
3392,Mannion Air Charter
3393,Mantrust Asahi Airways
3394,Manx Airlines
3395,Maple Air Services
3396,March Helicopters
3397,Marcopolo Airways
3398,Marghi Air
3399,Markair
3400,Markoss Aviation
3401,Mars RK
3402,Marshall Aerospace
3403,Marsland Aviation
3404,Martin Aviation Services
3405,Martin-Baker
3406,Martinair
3407,Martinaire
3408,Martyn Fiddler Associates
3409,Marvin Limited
3410,Maryland State Police
3411,Massachusetts Institute of Technology
3412,Massey University School of Aviation
3413,Master Airways
3414,Master Planner
3415,Masterjet
3416,Mastertop Linhas Aereas
3417,Mauria
3418,Mauritanienne Aerienne Et Navale
3419,Mauritanienne Air Fret
3420,Mauritanienne Airways
3421,Mauritanienne De Transport Aerien
3422,Maverick Airways
3423,Mavial Magadan Airlines
3424,Max Avia
3425,Max Sea Food
3426,Max-Aviation
3427,Maxair
3428,Maximus Air Cargo
3429,Maxjet Airways
3430,Maxsus-Avia
3431,May Air Xpress
3432,Maya Island Air
3433,Mayair
3434,Mbach Air
3435,McAlpine Helicopters
3436,McCall Aviation
3437,McDonnell Douglas
3438,McNeely Charter Services
3439,Med-Trans of Florida
3440,Medavia Company
3441,Medical Air Rescue Services
3442,Medical Aviation Services
3443,Mediterranean Air Freight
3444,Mediterranean Airways
3445,Medjet International
3446,Mega
3447,Mega Linhas Aereas
3448,Mekong Airlines
3449,Menajet
3450,Merchant Express Aviation
3451,Mercury Aircourier Service
3452,Meridian
3453,Meridian Air Cargo
3454,Meridian Airlines
3455,Meridian Aviation
3456,Meridian Limited
3457,Meridiana
3458,Merlin Airways
3459,Merpati Nusantara Airlines
3460,Mesa Airlines
3461,Mesaba Airlines
3462,Meta Linhas A
3463,Meteorological Research Flight
3464,Methow Aviation
3465,Metro Business Aviation
3466,Metro Express
3467,Metroflight
3468,Metrojet
3469,Metropix UK
3470,Metroplis
